,상가업소번호,brand,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,도로명주소,층정보,경도,위도,place_id,월간 검색량,블로그누적발행
9675,MA0101202306A0102175,역전할머니,역전할머니맥주서울거여점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11710,송파구,11710532,거여2동,1171011300,거여동,1171011300106970000,697.0,,서울특별시 송파구 거여동 697,117103123003,서울특별시 송파구 거마로,서울특별시 송파구 거마로 56,,127.147225492776,37.4970239280269,1686744583,20.0,75.0
9676,MA0101202306A0090427,역전할머니,역전할머니맥주신,용산점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500101160005,116.0,5.0,서울특별시 용산구 한강로2가 116-5,111704106431,서울특별시 용산구 한강대로42길,서울특별시 용산구 한강대로42길 3,1,126.970007574763,37.5309085180395,1007235152,20.0,119.0
9677,MA0101202306A0030560,투다리,투다리,불광점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600100150020,15.0,20.0,서울특별시 은평구 대조동 15-20,113803000008,서울특별시 은평구 통일로,서울특별시 은평구 통일로 715-10,1,126.929702075786,37.6099447212131,1772298298,20.0,51.0
9678,MA0101202305A0183842,역전할머니,역전할머니맥주,마곡나루점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1150010500107570000,757.0,,서울특별시 강서구 마곡동 757,115003155045,서울특별시 강서구 마곡중앙로,서울특별시 강서구 마곡중앙로 161-8,1,126.827289733105,37.5686279324009,1726119908,20.0,169.0
9679,MA0101202306A0023656,투다리,투다리크라운빌점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11530,구로구,11530510,신도림동,1153010100,신도림동,1153010100104190004,419.0,4.0,서울특별시 구로구 신도림동 419-4,115304148116,서울특별시 구로구 경인로63길,서울특별시 구로구 경인로63길 11,1,126.885224994606,37.5076287043255,1249130122,20.0,37.0
9680,MA0101202306A0025204,역전할머니,역전할머니맥주,강남역점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1165010800113080014,1308.0,14.0,서울특별시 서초구 서초동 1308-14,116504163434,서울특별시 서초구 서초대로75길,서울특별시 서초구 서초대로75길 34,2,127.0251852539,37.5005818566479,1081996780,20.0,312.0
9682,MA0101202302A0077256,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680531,논현2동,1168010800,논현동,1168010800102320001,232.0,1.0,서울특별시 강남구 논현동 232-1,116804166564,서울특별시 강남구 언주로113길,서울특별시 강남구 언주로113길 19,1,127.035718003797,37.5090305716981,38623517,40.0,471.0
9683,MA0101202303A0029640,역전할머니,역전할머니맥주충정로역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11140,중구,11140680,중림동,1114017100,중림동,1114017100102000000,200.0,,서울특별시 중구 중림동 200,111403101007,서울특별시 중구 중림로,서울특별시 중구 중림로 10,1,126.964314780708,37.5589280105462,1431943565,20.0,71.0
9686,MA0101202305A0068314,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11545,금천구,11545670,시흥1동,1154510300,시흥동,1154510300108880010,888.0,10.0,서울특별시 금천구 시흥동 888-10,115454151319,서울특별시 금천구 시흥대로56길,서울특별시 금천구 시흥대로56길 13,1,126.902374837435,37.4526285244115,1394095183,20.0,171.0
9687,MA0101202305A0057859,역전할머니,역전할머니맥주서울방학역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11320,도봉구,11320690,방학1동,1132010600,방학동,1132010600107180007,718.0,7.0,서울특별시 도봉구 방학동 718-7,113203109006,서울특별시 도봉구 마들로,서울특별시 도봉구 마들로 657,1,127.04533781969,37.6683317526055,1925263470,20.0,104.0
9688,MA0101202305A0055276,역전할머니,역전할머니맥주서울,쌍문역점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11320,도봉구,11320680,쌍문3동,1132010500,쌍문동,1132010500101000030,100.0,30.0,서울특별시 도봉구 쌍문동 100-30,113204127097,서울특별시 도봉구 도봉로109길,서울특별시 도봉구 도봉로109길 16,1,127.032395906084,37.6469286856086,1125401397,20.0,138.0
9689,MA0101202305A0164529,투다리,투다리,명일점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740530,명일1동,1174010100,명일동,1174010100103360020,336.0,20.0,서울특별시 강동구 명일동 336-20,117404172251,서울특별시 강동구 양재대로134길,서울특별시 강동구 양재대로134길 19,1,127.144733824554,37.5477624268551,1035238447,20.0,71.0
9690,MA0101202305A0171412,역전할머니,역전할머니맥주서울,가산점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100101420042,142.0,42.0,서울특별시 금천구 가산동 142-42,115453117003,서울특별시 금천구 가산로,서울특별시 금천구 가산로 146,1,126.891035690377,37.4783514872955,1840210126,20.0,191.0
9691,MA0101202305A0157421,역전할머니,역전할머니맥주서울도림점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800101500005,150.0,5.0,서울특별시 영등포구 도림동 150-5,115603118006,서울특별시 영등포구 도신로,서울특별시 영등포구 도신로 89,1,126.902100137994,37.5072744836989,1708276745,20.0,47.0
9692,MA0101202305A0005312,역전할머니,역전할머니맥주,사당점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11620,관악구,11620630,남현동,1162010300,남현동,1162010300106020017,602.0,17.0,서울특별시 관악구 남현동 602-17,116204160478,서울특별시 관악구 승방4길,서울특별시 관악구 승방4길 20,1,126.980837796416,37.4746069262817,1215644969,20.0,62.0
9695,MA0101202305A0004121,투다리,투다리강일점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11740,강동구,11740515,강일동,1174011000,강일동,1174011000106790003,679.0,3.0,서울특별시 강동구 강일동 679-3,117403000035,서울특별시 강동구 아리수로,서울특별시 강동구 아리수로 419,1,127.173730444327,37.56437373971,1410502929,30.0,0.0
9696,MA0101202305A0039085,역전할머니,역전할머니맥주,신논현점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800101670030,167.0,30.0,서울특별시 강남구 논현동 167-30,116804166338,서울특별시 강남구 봉은사로1길,서울특별시 강남구 봉은사로1길 38,1,127.024226136131,37.5072404879288,2006884314,20.0,601.0
9704,MA0101202302A0009391,역전할머니,역전할머니맥주,개봉점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11530,구로구,11530750,개봉2동,1153010700,개봉동,1153010700102030012,203.0,12.0,서울특별시 구로구 개봉동 203-12,115304148300,서울특별시 구로구 남부순환로95길,서울특별시 구로구 남부순환로95길 8-9,2,126.858083366428,37.4942913664091,1219066886,20.0,95.0
9705,MA0101202307A0049357,역전할머니,역전할머니맥주압구정로데오,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11680,강남구,11680545,압구정동,1168010700,신사동,1168010700106620016,662.0,16.0,서울특별시 강남구 신사동 662-16,116804166477,서울특별시 강남구 선릉로161길,서울특별시 강남구 선릉로161길 15-3,2,127.039131810146,37.5270315363108,1918585793,20.0,580.0
9706,MA0101202307A0052654,투다리,투다리신수점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440630,신수동,1144011100,신수동,1144011100100930214,93.0,214.0,서울특별시 마포구 신수동 93-214,114403113001,서울특별시 마포구 광성로,서울특별시 마포구 광성로 37,1,126.937351839507,37.5499428458176,1939007632,20.0,64.0
9707,MA010120220804175433,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11650,서초구,11650651,양재1동,1165010200,양재동,1165010200100080006,8.0,6.0,서울특별시 서초구 양재동 8-6,116504163016,서울특별시 서초구 강남대로34길,서울특별시 서초구 강남대로34길 43,1,127.038238645883,37.4837925871281,11763050,20.0,145.0
9708,MA010120220809972996,역전할머니,역전할머니맥주고려대점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11290,성북구,11290600,안암동,1129012500,안암동5가,1129012500101020064,102.0,64.0,서울특별시 성북구 안암동5가 102-64,112904856603,서울특별시 성북구 고려대로24길,서울특별시 성북구 고려대로24길 14,1,127.029210520631,37.5856533027574,1716668282,20.0,46.0
9709,MA010120220812760660,역전할머니,역전할머니맥주서울,홍제점,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,11,서울특별시,11410,서대문구,11410620,홍제1동,1141011100,홍제동,1141011100101670033,167.0,33.0,서울특별시 서대문구 홍제동 167-33,114104136393,서울특별시 서대문구 통일로37길,서울특별시 서대문구 통일로37길 29,1,126.944227386308,37.5868600813419,1253841735,20.0,166.0
9710,MA010120220813865927,역전할머니,역전할머니맥주난곡,사거리점,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,11,서울특별시,11620,관악구,11620685,신사동,1162010200,신림동,1162010200105270004,527.0,4.0,서울특별시 관악구 신림동 527-4,116204160153,서울특별시 관악구 난곡로66길,서울특별시 관악구 난곡로66길 8,1,126.914908697842,37.4824256312482,1642017043,20.0,327.0
9711,MA010120220813886549,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11140,중구,11140605,을지로동,1114015500,을지로3가,1114015500103480007,348.0,7.0,서울특별시 중구 을지로3가 348-7,111403005006,서울특별시 중구 수표로,서울특별시 중구 수표로 52-1,1,126.990039359313,37.565852636888,1724520201,20.0,472.0
9712,MA010120220800496512,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11500,강서구,11500570,화곡4동,1150010300,화곡동,1150010300107810009,781.0,9.0,서울특별시 강서구 화곡동 781-9,115004145166,서울특별시 강서구 곰달래로60길,서울특별시 강서구 곰달래로60길 11,,126.863228087535,37.5317341285719,1419163382,20.0,149.0
9713,MA010120220808126378,투다리,투다리거여역점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710532,거여2동,1171011300,거여동,1171011300100360006,36.0,6.0,서울특별시 송파구 거여동 36-6,117103123014,서울특별시 송파구 오금로,서울특별시 송파구 오금로 515,1,127.146166271178,37.4931599271141,1586082919,30.0,81.0
9715,MA010120220812985496,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11305,강북구,11305535,미아동,1130510100,미아동,1130510100102110054,211.0,54.0,서울특별시 강북구 미아동 211-54,113053108002,서울특별시 강북구 솔매로,서울특별시 강북구 솔매로 119,1,127.025261576321,37.6262438086824,1883160911,20.0,129.0
9716,MA010120220804237206,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710562,방이2동,1171011100,방이동,1171011100100620000,62.0,,서울특별시 송파구 방이동 62,117104169429,서울특별시 송파구 올림픽로32길,서울특별시 송파구 올림픽로32길 24,,127.109445798186,37.5139047503999,1287787447,60.0,535.98
9718,MA0101202301A0080811,역전할머니,역전할머니맥주서울묵동점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11260,중랑구,11260620,묵1동,1126010400,묵동,1126010400101700001,170.0,1.0,서울특별시 중랑구 묵동 170-1,112603000001,서울특별시 중랑구 동일로,서울특별시 중랑구 동일로 932,,127.077607332314,37.6141837979154,1267173845,20.0,116.0
9719,MA0101202212A0036727,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100040007,4.0,7.0,서울특별시 영등포구 영등포동3가 4-7,115604154725,서울특별시 영등포구 영등포로46길,서울특별시 영등포구 영등포로46길 4,1,126.907650281971,37.5189649726438,1695228763,20.0,41.0
9720,MA010120220803927746,투다리,투다리,남구로점,I2,음식,I211,주점,I21104,요리 주점,I56122,일식 음식점업,11,서울특별시,11530,구로구,11530550,구로4동,1153010200,구로동,1153010200107700014,770.0,14.0,서울특별시 구로구 구로동 770-14,115304148211,서울특별시 구로구 구로동로22길,서울특별시 구로구 구로동로22길 84,1,126.888499877207,37.4882061516425,1006449916,20.0,129.0
9721,MA010120220812788410,투다리,투다리강남,자곡점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680700,세곡동,1168011200,자곡동,1168011200106510000,651.0,,서울특별시 강남구 자곡동 651,116803122014,서울특별시 강남구 자곡로,서울특별시 강남구 자곡로 180,1,127.103361607327,37.4737163228632,37274628,30.0,51.99
9722,MA010120220803459169,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740700,둔촌2동,1174010600,둔촌동,1174010600100590009,59.0,9.0,서울특별시 강동구 둔촌동 59-9,117403124002,서울특별시 강동구 명일로,서울특별시 강동구 명일로 167,,127.144559940763,37.533896263163,11762504,30.0,68.00999999999999
9723,MA010120220814143000,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440690,망원1동,1144012300,망원동,1144012300103780010,378.0,10.0,서울특별시 마포구 망원동 378-10,114404139133,서울특별시 마포구 동교로9길,서울특별시 마포구 동교로9길 34,1,126.910015935772,37.555394234699,1485786520,40.0,1046.0
9724,MA010120220813897204,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440700,망원2동,1144012300,망원동,1144012300104780003,478.0,3.0,서울특별시 마포구 망원동 478-3,114404139498,서울특별시 마포구 월드컵로29길,서울특별시 마포구 월드컵로29길 5,1,126.905799770657,37.5602563298623,38623516,40.0,1046.0
9725,MA010120220812695363,투다리,투다리성산점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440720,성산1동,1144012500,성산동,1144012500100540002,54.0,2.0,서울특별시 마포구 성산동 54-2,114403113019,서울특별시 마포구 월드컵북로,서울특별시 마포구 월드컵북로 133,1,126.912042260186,37.5645769177138,1399990922,20.0,109.0
9726,MA010120220803595630,역전할머니,역전할머니맥주둔촌점,,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,11,서울특별시,11740,강동구,11740660,성내3동,1174010800,성내동,1174010800104390008,439.0,8.0,서울특별시 강동구 성내동 439-8,117404172267,서울특별시 강동구 양재대로89가길,서울특별시 강동구 양재대로89가길 34,1,127.134203130694,37.5251057072398,1893946805,20.0,178.0
9727,MA0101202301A0005440,역전할머니,역전할머니맥주문래역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11560,영등포구,11560605,문래동,1156012100,문래동3가,1156012100100550005,55.0,5.0,서울특별시 영등포구 문래동3가 55-5,115603118004,서울특별시 영등포구 당산로,서울특별시 영등포구 당산로 34,1,126.896498906663,37.5174600622482,1103233906,20.0,94.0
9728,MA0101202212A0072915,역전할머니,역전할머니맥주동부,시장점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1126010200101300003,130.0,3.0,서울특별시 중랑구 상봉동 130-3,112604118146,서울특별시 중랑구 망우로30길,서울특별시 중랑구 망우로30길 3,1,127.074743335689,37.5930844591054,1983903998,20.0,142.0
9730,MA0101202211A0093200,역전할머니,역전할머니맥주말죽,거리점,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,11,서울특별시,11650,서초구,11650651,양재1동,1165010200,양재동,1165010200100080059,8.0,59.0,서울특별시 서초구 양재동 8-59,116504163088,서울특별시 서초구 남부순환로356길,서울특별시 서초구 남부순환로356길 39,1,127.038419259487,37.4832248931212,1790863038,20.0,207.0
9731,MA0101202211A0089047,투다리,투다리,월드컵점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440730,성산2동,1144012500,성산동,1144012500105920008,592.0,8.0,서울특별시 마포구 성산동 592-8,114404139208,서울특별시 마포구 모래내로1길,서울특별시 마포구 모래내로1길 9,2,126.903655055819,37.5646064110877,1399990922,20.0,109.0
